,AAPL,MSFT,NVDA,GOOGL,META,AVGO,CRM,ADBE,JPM,BAC,GS,MS,AXP,WFC,SCHW,JNJ,UNH,PFE,ABBV,MRK,TMO,ABT,MDT,AMZN,TSLA,MCD,NKE,SBUX,TGT,COST,XOM,CVX,COP,SLB,EOG,PSX,CAT,BA,HON,UPS,RTX,DE,NEE,DUK,AMT,PLD,LIN,VZ
2020-09-30,112.43614959716795,200.8346099853516,13.487842559814451,72.67931365966797,259.8606872558594,32.429569244384766,248.30307006835935,490.4299926757813,82.97322845458984,21.097902297973636,176.564697265625,40.691505432128906,93.34922790527344,20.755142211914062,33.69554138183594,127.59696197509766,284.131103515625,26.560800552368164,70.54010009765625,66.51105499267578,435.1265563964844,98.60172271728516,88.31636810302734,157.43649291992188,143.00332641601562,193.5690155029297,115.9025650024414,75.92034912109375,135.0775604248047,326.2449951171875,27.215850830078125,56.81596755981445,26.88682746887207,13.811767578125,27.691694259643555,41.645416259765625,134.48489379882812,165.25999450683594,138.7607879638672,132.8768768310547,50.764930725097656,206.4325256347656,60.3648681640625,71.46868896484375,207.568115234375,86.26734161376953,220.67221069335935,42.88090515136719
2020-10-31,105.68863677978516,193.32943725585935,12.494483947753906,80.14311218261719,261.0613098144531,31.1219482421875,229.48175048828125,447.1000061035156,85.28284454345703,20.756345748901367,166.08346557617188,40.82355117797852,85.31428527832031,18.936532974243164,38.23417663574219,117.50955200195312,278.0887756347656,25.67784881591797,69.46809387207031,60.304969787597656,466.26904296875,95.54875183105467,85.46939849853516,151.8074951171875,129.34666442871094,187.845458984375,110.86170959472656,76.83931732177734,130.61557006835938,329.2843322753906,25.86021423339844,54.84318161010742,23.71994400024414,13.261423110961914,26.64747428894043,37.48408508300781,142.4730987548828,144.38999938964844,139.04737854003906,125.28531646728516,47.92406463623047,210.4190216064453,63.68803787231445,74.33358001708984,197.19534301757807,85.04989624023438,204.1864471435547,41.51626205444336
2020-11-30,115.78117370605467,204.9409027099609,13.359249114990234,87.00093841552734,274.8134460449219,35.74623489379883,242.84933471679688,478.4700012207031,102.54122924804688,24.662391662597656,202.57894897460935,52.42201232910156,110.88797760009766,24.25603675842285,45.5449333190918,124.85896301269533,306.5228576660156,29.52373504638672,85.3698501586914,64.45840454101562,458.2469787597656,98.37584686279295,96.62791442871094,158.40199279785156,189.1999969482422,192.90089416503903,124.35935974121094,87.02053833007812,154.68630981445312,360.7284851074219,30.957693099975582,69.80692291259766,32.78689193725586,18.454151153564453,36.484622955322266,49.42365264892578,157.47787475585938,210.7100067138672,172.70375061035156,137.2493896484375,63.73503494262695,243.68032836914065,64.31884002685547,75.52641296386719,198.5262451171875,85.77864837646484,237.62136840820312,44.0076789855957
2020-12-31,129.04661560058594,212.93479919433597,13.017684936523438,86.91366577148438,271.0330810546875,39.306861877441406,219.858642578125,500.1199951171875,110.53541564941406,26.71080017089844,232.9485321044922,58.1025505065918,113.0573272705078,26.765893936157227,49.52241897583008,135.81907653808594,320.7414245605469,28.367759704589844,87.4677734375,66.10692596435547,459.2496948242188,99.5303192138672,100.0486068725586,162.84649658203125,235.22332763671875,190.3636932373047,130.87240600585938,94.97509002685548,152.10142517089844,356.0135498046875,33.46645736694336,67.6209716796875,33.14328384399414,19.494516372680664,38.81160736083984,57.05991744995117,165.1254119873047,214.05999755859372,180.13970947265625,135.1072235107422,63.54841995239258,251.32069396972656,67.43033599853516,74.62979125976562,193.8175201416016,85.9435043334961,245.10330200195312,42.79839324951172
2021-01-31,128.33670043945312,222.0679931640625,12.952621459960938,90.6190414428711,256.31854248046875,40.44247817993164,222.85226440429688,458.7699890136719,112.7332763671875,26.12917137145996,239.53839111328125,57.14004898071289,109.09051513671876,26.49983024597168,48.12190628051758,140.78134155273438,305.10125732421875,27.967437744140625,84.63402557373047,62.28435134887695,502.5539245605469,112.80032348632812,95.08631896972656,160.30999755859375,264.510009765625,184.38427734375,123.58272552490234,85.94632720947266,156.09939575195312,333.005615234375,36.40552520751953,68.22149658203125,33.17642974853516,19.833860397338867,39.90738296508789,55.31401824951172,166.75181579589844,194.19000244140625,165.46261596679688,124.35643005371094,59.30060577392578,269.7692565917969,70.68168640136719,76.61859130859375,196.32164001464844,88.99627685546875,228.25830078125,40.31143951416016
2021-02-28,118.10671997070312,222.98245239257807,13.675301551818848,100.2667999267578,255.61412048339844,42.18135833740234,213.90103149414065,459.6700134277344,128.94192504882812,30.588314056396484,282.213134765625,65.5086669921875,126.9188232421875,32.17979049682617,57.81360626220703,137.60391235351562,303.8573303222656,26.0899600982666,88.97803497314453,58.68809127807617,443.7697448730469,109.32293701171876,99.90341186523438,154.64649963378906,225.1666717529297,184.00131225585935,124.93707275390624,96.31556701660156,158.61866760253906,313.3742980957031,44.89255905151367,81.20403289794922,43.501197814941406,25.04096984863281,50.55772018432617,68.5260238647461,196.8845977783203,212.00999450683597,172.1326904296875,127.42867279052734,64.36862182617188,326.1144104003906,64.5596694946289,70.4896469116211,186.6247100830078,85.43470764160156,227.20718383789065,40.71640396118164
2021-03-31,118.97356414794922,226.23538208007807,13.314693450927734,102.28065490722656,292.2366943359375,41.94925308227539,209.32662963867188,475.3699951171875,133.37522888183594,34.26505279541016,289.990478515625,66.18190002441406,133.11663818359375,34.75986862182617,61.05459976196289,142.71864318847656,341.5142822265625,28.224517822265625,89.37445068359375,62.847900390625,450.2413330078125,109.37769317626952,101.40132904052734,154.70399475097656,222.6433258056641,200.06820678710935,123.18508911132812,97.4210968017578,171.2690887451172,333.7105407714844,46.09807205200195,85.0937271118164,44.30414962768555,24.39498710632324,56.79911422729492,67.2801284790039,211.4676055908203,254.72000122070312,184.6544952392578,137.24636840820312,69.08964538574219,350.3426208496094,66.43110656738281,79.49955749511719,206.4243621826172,91.97843170166016,261.6921691894531,42.81479263305664
2021-04-30,128.0414581298828,241.98171997070312,14.971766471862791,116.71039581298828,322.5487976074219,41.27431488037109,227.5551605224609,508.3399963378906,135.55323791503906,35.89461135864258,309.01275634765625,70.64804077148438,144.32579040527344,40.08017349243164,65.94422912597656,141.31187438964844,366.0491333007813,30.10978889465332,93.20287322998048,60.73638534545898,463.905029296875,109.99915313720705,112.3801040649414,173.37100219726562,236.47999572753903,210.72592163085935,122.934814453125,102.07505798339844,179.21560668945312,353.03082275390625,47.26228713989258,83.69700622558594,42.77353286743164,24.26937294006348,57.99151611328125,66.7602767944336,208.9788818359375,234.30999755859372,189.73297119140625,164.59231567382812,74.42762756347656,347.2618408203125,68.10043334960938,82.92562103271484,221.13038635253903,101.11554718017578,267.0167541503906,43.00750350952149
2021-05-31,121.57573699951172,240.1360626220703,16.20366096496582,116.8765106201172,326.1703796386719,42.733646392822266,235.24176025390625,504.5799865722656,144.7451934814453,37.54188919067383,331.0293884277344,77.83692169189453,150.70677185058594,41.6566162109375,69.35649108886719,147.89068603515625,378.0917053222656,30.46940803527832,94.62390899658205,61.86960983276367,463.1848449707031,106.8571319580078,108.66329956054688,161.15350341796875,208.4066619873047,209.92413330078125,126.7496109008789,101.93518829345705,196.852783203125,358.89434814453125,48.89742660522461,85.3133544921875,46.9837646484375,28.10940742492676,63.26775360107422,70.23418426513672,220.86111450195312,247.0200042724609,197.261474609375,174.09361267089844,79.79613494873047,338.1319885253906,64.33124542236328,83.33301544189453,221.7292938232422,102.25225067138672,280.8047790527344,42.04004669189453
2021-06-30,133.62503051757812,260.54498291015625,19.95677947998047,121.08869934082033,345.0025634765625,43.47939300537109,241.33770751953125,585.6400146484375,137.07786560058594,36.66826248168945,337.7118835449219,78.47024536132812,155.5066680908203,40.381591796875,68.37974548339844,143.94985961914062,368.9006042480469,30.80769920349121,94.15579223632812,67.0167465209961,497.9627685546875,106.19754791259766,107.08927154541016,172.00799560546875,226.5666656494141,207.32130432128903,143.49664306640625,100.0822982788086,209.7091064453125,375.4030151367188,52.84306716918945,86.09423065185547,51.33316421508789,28.834550857543945,65.70899963378906,71.56849670410156,199.37782287597656,239.55999755859372,187.3860015869141,168.71502685546875,76.73777770996094,331.1274108886719,64.72427368164062,82.08574676513672,235.59349060058597,104.2392578125,271.0125427246094,41.69771194458008
2021-07-31,142.3082733154297,274.0194091796875,19.454439163208008,133.6221160888672,353.5257568359375,44.25991439819336,239.02577209472656,621.6300048828125,134.5349884033203,34.115814208984375,333.5743103027344,82.74462890625,160.91354370117188,40.96115112304688,63.81547546386719,150.46839904785156,379.7528076171875,33.98424530029297,98.29898834228516,66.24117279052734,533.0442504882812,111.24553680419922,113.28360748291016,166.37950134277344,229.0666656494141,217.84039306640625,155.59011840820312,108.6932601928711,226.46044921875,408.4731750488281,48.22725296020508,83.68582916259766,47.61477279663086,25.970014572143555,58.413360595703125,61.23601913452149,190.4267425537109,226.47999572753903,199.7217712402344,155.24024963378906,78.21298217773438,339.4639892578125,68.80487060546875,87.39906311035156,246.6344146728516,111.66060638427734,288.1582336425781,41.97800064086914
2021-08-31,148.35487365722656,290.8965148925781,22.33778190612793,143.51136779785156,376.4259948730469,45.3367919921875,262.0856018066406,663.7000122070312,141.77671813964844,37.13072967529297,369.73577880859375,90.02938842773438,156.60125732421875,40.92451858520508,68.58234405517578,152.1800079345703,383.48382568359375,36.5721549987793,102.08555603027344,65.74134826660156,547.791748046875,116.20182037353516,115.15569305419922,173.5395050048828,245.2400054931641,214.2967834472656,153.26976013183594,105.57469177246094,214.9901123046875,432.9690246582031,46.36350631713867,80.61546325683594,47.16461944580078,25.370525360107425,54.13219451904297,60.0366325378418,194.2214813232422,219.5,198.9056701660156,159.5428466796875,76.70066833496094,354.89801025390625,74.52326202392578,87.83235931396484,254.8062286376953,117.43376922607422,294.9077453613281,41.3910026550293
2021-09-30,138.26132202148438,271.6628112792969,20.67229461669922,132.58021545410156,336.74737548828125,44.54112243652344,267.96417236328125,575.719970703125,145.091796875,37.94674682617188,338.0116577148437,83.89120483398438,158.08273315429688,41.56032180786133,68.57292175292969,141.9573211669922,361.2280578613281,34.14301300048828,91.17378997802734,65.30457305908203,564.2228393554688,108.62483978271484,108.6728973388672,164.2519989013672,258.49334716796875,217.59071350097656,135.1181640625,99.12286376953124,199.13873291015625,427.1326599121094,50.02019882202149,84.51419067382812,57.56071472167969,26.818204879760746,64.3541259765625,59.14144515991211,176.8136749267578,219.94000244140625,182.0693359375,148.5086669921875,77.78656768798828,315.5027770996094,69.66981506347656,81.89910888671875,232.5479888916016,109.90396881103516,275.95672607421875,40.645957946777344
2021-10-31,146.37132263183594,319.55450439453125,25.513063430786133,146.83242797851562,321.050537109375,48.8342170715332,296.0924072265625,650.3599853515625,151.49478149414062,42.71131896972656,369.5926818847656,89.21998596191406,164.38790893554688,45.8139533996582,77.22456359863281,143.1703338623047,425.6914978027344,34.722511291503906,98.0962905883789,76.55529022216797,625.1947021484375,118.97666931152344,103.91331481933594,168.6215057373047,371.3333435058594,221.59767150878903,155.64219665527344,95.31287384033205,225.99290466308597,467.992431640625,54.824928283691406,95.3773193359375,63.6484489440918,29.188770294189453,74.46728515625,63.15289306640625,188.94061279296875,207.02999877929688,187.50701904296875,174.0919189453125,80.41081237792969,322.3199768066406,75.7122573852539,85.60845184326172,247.0576019287109,127.0165023803711,300.2432861328125,40.3519401550293
