,AAPL,MSFT,NVDA,GOOGL,META,AVGO,CRM,ADBE,JPM,BAC,GS,MS,AXP,WFC,SCHW,JNJ,UNH,PFE,ABBV,MRK,TMO,ABT,MDT,AMZN,TSLA,MCD,NKE,SBUX,TGT,COST,XOM,CVX,COP,SLB,EOG,PSX,CAT,BA,HON,UPS,RTX,DE,NEE,DUK,AMT,PLD,LIN,VZ
2021-10-31,0.058657045164745014,0.17629094276727075,0.2341669806784057,0.10749878837953841,-0.04661309789317869,0.09638496742258695,0.10497013319059523,0.12964638790848237,0.04413057634579398,0.12555943636961664,0.09343176026361966,0.06352014062111788,0.03988529079324454,0.10234837957853071,0.1261670295583328,0.008544911141888711,0.17845634783484376,0.016972675815322358,0.07592643249797848,0.17228069392486867,0.1080634432711356,0.09529891643122901,-0.04379732790863011,0.02660245759664326,0.436529595729082,0.018415114980513625,0.15189691730328625,-0.03843704453553454,0.13485157488194566,0.0956606121782475,0.09605578495930778,0.12853614967496108,0.1057619637255689,0.08839388859385333,0.15714857479955002,0.06782803321169473,0.068585972613455,-0.05869784267893108,0.029866001748561244,0.17226773676765172,0.033736476205860955,0.021607415851299994,0.08672970232907962,0.04529161558611894,0.0623940594208825,0.15570441863440432,0.08800858165008774,-0.007233629285673171
2021-11-30,0.10508172400970706,-0.0012820926655513487,0.2780536285623272,-0.04153100809430921,0.002750807400326849,0.04139788184239834,-0.04915074235577421,0.02996800337253136,-0.06510117177435715,-0.0692758354473838,-0.07828722976731617,-0.0774469178934385,-0.12360444676045257,-0.06246104760815974,-0.054457834229633795,-0.03639890007376256,-0.03529012243764973,0.23917773291975286,0.005319701218190476,-0.14923330132630674,-0.00037888587442003185,-0.024206724033009164,-0.10979487267592092,0.039923701306487036,0.02761218887377903,0.0016534200945077515,0.011656475820444934,0.03811404428245302,-0.057572408434432454,0.09732708643187404,-0.05934229453801432,-0.0027553943207168086,-0.05853158805132175,-0.10720953267532374,-0.059052457559881755,-0.06410868350831223,-0.05225233985107258,-0.044341364681007245,-0.07092686959960803,-0.06614461831448204,-0.08401205889480123,0.009435813902977097,0.021496798037275555,-0.03973791339371069,-0.06912083607067965,0.03994177906498231,-0.0033205697040119553,-0.051330405059775375
2021-12-31,0.07422883824373283,0.017332621770847823,-0.09981011368377113,0.02082137747725432,0.03664532113238228,0.20948297408044492,-0.10819065418615692,-0.15345223822308918,-0.003021973463948613,0.005265012473049557,0.009393433895106496,0.03522463009193344,0.07419557611212824,0.004185544825552778,0.08670369543391399,0.09709491580125706,0.13407278627637553,0.09901355262463785,0.17453138910834198,0.03280042545166162,0.054798912700066094,0.11902699990234633,-0.024283227980950617,-0.04925196878828486,-0.07685451947850863,0.09595255590690832,-0.013415459637089233,0.0668551828429047,-0.050852827252644284,0.05250472672920803,0.022560134481758087,0.03969166228838872,0.03208774942616888,0.044281787001945405,0.0447707418944947,0.04756405181600454,0.06925276185681595,0.017538544926238853,0.031003046542145807,0.08050607130706156,0.06351940595093186,-0.004645901491730942,0.07582405831419403,0.08133168172887983,0.11990549375597959,0.12125670078500472,0.09256133904932673,0.03361848402274248
2022-01-31,-0.015712098221667747,-0.07534469649723563,-0.16745437332662572,-0.06591901779292297,-0.06864874389830955,-0.11952023934077094,-0.0846023956022387,-0.0577716818443712,-0.05594715950915741,0.03708713871505309,-0.07285330161036829,0.05190059042410211,0.10190296470390581,0.12130063298891902,0.04280627892087141,0.0071314578366090675,-0.05888781097681439,-0.10092121158341172,0.02149573424777973,0.06315258073176255,-0.12879916062461316,-0.09116413227098918,0.0003867195355242714,-0.10282991021845667,-0.11360931817914044,-0.032155712330822483,-0.11159780878000669,-0.15944257778251247,-0.04757181023026402,-0.11021668840992371,0.24137938018761518,0.11913085340789165,0.22776375396645987,0.30450759749298895,0.2642076550854251,0.17016270082532126,-0.02032497162321878,-0.005364602581775957,-0.019327599161181097,-0.05659226014552843,0.04798985680667456,0.09772794864033885,-0.1632390925826912,0.0015251485582239432,-0.14017096032415677,-0.06854376173849797,-0.08010262353486308,0.036784515225394054
2022-02-28,-0.054065710217899854,-0.03721215096867514,-0.004124739837851332,-0.00182157999209287,-0.32634236680161377,0.0026627248318338292,-0.09500063899884637,-0.12468649941837817,-0.045760465811858664,-0.04204588830760414,-0.037752033686527464,-0.11507708645330472,0.0818594725186228,-0.003538391679869579,-0.03490203154459881,-0.038676609787817395,0.006982934974407717,-0.10912875192752214,0.07947992421155159,-0.06013745374522095,-0.06416621888406904,-0.053663931917832586,0.014494306393640244,0.026672518265588474,-0.0707681586632628,-0.05133299338474229,-0.07780114620010803,-0.06168215764894769,-0.089798399770739,0.029511146657271947,0.043830388597038805,0.10798641041634593,0.07579725945969895,0.007478503439664497,0.030857725754096288,0.004126966208601646,-0.06935907227738303,0.025469390255788094,-0.06692702472266676,0.04816223370584782,0.145038228240832,-0.043517599983792565,0.007469195322416411,-0.034705350732456175,-0.0979325181201548,-0.06995285810656182,-0.07982950261822053,0.008266077438322306
2022-03-31,0.05747326020122712,0.03186150968807566,0.11915719877689734,0.029694677123527136,0.05368924839905631,0.07915362186241515,0.008502335664620997,-0.025786857995771406,-0.03864585398809095,-0.06286111144207052,-0.02708607773395999,-0.036808244483486185,-0.03875807228943551,-0.09199922301804297,-0.0017758251047290674,0.07692757848091625,0.07482940469169086,0.10289727454739883,0.09704241211762143,0.08095896444008566,0.08636173002828773,-0.018736679683048263,0.06307581828079556,0.061437285030015776,0.2380088093327557,0.010254460955584355,-0.01232468454548008,-0.008933502641755742,0.06232190156946449,0.10900329044790102,0.0531751184462399,0.13076410535502592,0.057335242375506024,0.05275223193144507,0.04647311266455101,0.02552217169647819,0.1878666326935996,-0.06740039244530172,0.025454533300441895,0.01919991103270835,-0.03534578091323315,0.1569334804755893,0.08227937114359807,0.11204059191872506,0.10733039620792617,0.11285274920470911,0.09368332985423167,-0.050866446951883915
2022-04-30,-0.09713081026062376,-0.09986682840305106,-0.3202741873722489,-0.17946688757070717,-0.09844403383083034,-0.11956859607416104,-0.1713450823698478,-0.13096436405256706,-0.117923146630315,-0.13440104137830056,-0.07455310112700309,-0.06999888951204036,-0.06306987370399697,-0.09966999168179569,-0.2132605724811193,0.018224980777947763,-0.0027844007427041406,-0.05215351063116713,-0.08624794398581004,0.08092658719866375,-0.06387894833290841,-0.037238992316810604,-0.05939599826225994,-0.2375250931362105,-0.19194510982164714,0.007602671088501323,-0.07327582439672431,-0.17950981868844795,0.07741952669657248,-0.0751324006973928,0.032207400870764236,-0.037831133844542064,-0.04480000353331137,-0.05567677747657196,-0.014784726125352976,0.004283005824798014,-0.05058054582617699,-0.2227676431441743,-0.005498899133702717,-0.1607758825014889,-0.04199036974320003,-0.09124825948928883,-0.16161012847323564,-0.013433814311050951,-0.03547364155953381,-0.007369392298445909,-0.0233853740988349,-0.08002005187290084
2022-05-31,-0.054495905269730804,-0.018077101807232765,0.0067396454075123735,-0.0030453775752484757,-0.03406996399504281,0.04642914946350385,-0.08923498784979511,0.05184997637672062,0.10782501740822092,0.042600999907135284,0.07647268292947018,0.06886690117145733,-0.033712964641519405,0.054783896302526,0.06009302255421023,0.0012393198753823942,-0.02314416108754136,0.08971948264206064,0.0033359087678828114,0.03765893365924988,0.026495698530524248,0.034889934997727634,-0.040341201000334004,-0.03276431760316634,-0.1291974857378615,0.01224126619032595,-0.04691267498483165,0.059122462435978074,-0.28910026985521786,-0.12318497571013765,0.13763461864943372,0.12399879220284582,0.1815800064585027,0.18245170280295242,0.17300457350038,0.17388536919178277,0.025220859230452586,-0.11717282229579373,0.005701005343764942,0.02130187736151634,0.008200114120772595,-0.05236390493826937,0.07182668343152465,0.030660118185339202,0.06269185573714409,-0.2046915071266936,0.04077448225067415,0.10777533569847342
2022-06-30,-0.08142994742683618,-0.05532069084876612,-0.18797096394757362,-0.042184474691695395,-0.16726917251601248,-0.15564152654634023,0.029955110272591234,-0.12106226492917938,-0.1483778367649643,-0.15835196348845582,-0.09126540178901332,-0.11701868061401188,-0.17581591361092486,-0.14419933519318662,-0.0987163829261567,-0.011251607220035043,0.03760555206433902,-0.011500914269769735,0.03928917252893749,-0.0012370928636012968,-0.04223523103368487,-0.07500421655676848,-0.09696403313800772,-0.11645921262241288,-0.11188774122303657,-0.015708243390055943,-0.13796216088365587,-0.02687907125854927,-0.1275634657857314,0.02801250224025309,-0.10791661904449801,-0.17107506765567682,-0.19449182704028545,-0.22193209901018662,-0.18254739023655286,-0.18668771604161882,-0.17183232454453312,0.04048712002536159,-0.10231338889802177,0.0015913251711341392,0.010407898357697176,-0.15990648373829397,0.023384689027857952,-0.047191784543210824,0.003838231665014069,-0.0704742335641726,-0.11116652888274403,-0.010528506724514552
2022-07-31,0.1886334932087088,0.09309679191922382,0.19816587838900124,0.06751832431163596,-0.013333306629525477,0.10224151881324173,0.1150022898644627,0.12036277619092006,0.033482263844731186,0.08609081158248855,0.12245026809322934,0.11884443687960822,0.11109504402171089,0.11998977134406008,0.09290907472763621,-0.01684410224770916,0.05589625295375278,-0.02914517069458722,-0.05424154267589654,-0.020072495285088143,0.10147620483655428,0.006201091871156805,0.03086362973601897,0.27059597129750057,0.32376526434081954,0.06679360775204612,0.12446178748969894,0.10983098786822354,0.15683613343903047,0.13135189568601802,0.13183083459985356,0.13123334867396452,0.08484585559750246,0.035514598486946714,0.014719711122534784,0.08549843593853823,0.11675358450504314,0.16522817536714518,0.10730063753795904,0.06765644277966865,-0.030173818860182222,0.14595754463779254,0.09075635909246049,0.025371093107847686,0.05962666395646554,0.12673186162276995,0.050325032599238595,-0.07840125915334195
