Date,AAPL,MSFT,NVDA,GOOGL,META,AVGO,CRM,ADBE,JPM,BAC,GS,MS,BLK,AXP,WFC,SCHW,JNJ,UNH,PFE,ABBV,MRK,TMO,ABT,MDT,AMZN,TSLA,MCD,NKE,SBUX,TGT,COST,XOM,CVX,COP,SLB,EOG,PSX,CAT,BA,HON,UPS,RTX,DE,NEE,DUK,AMT,PLD,LIN,VZ
2023-08-21,46311900,24040000,692573000,25248700,20181500,30012000,4023300,2428300,8327000,34959000,1983500,5385300,434300,2070500,12600400,7448800,151319500,1533500,28496500,3944800,6012500,903800,2954700,4722000,41442500,135702700,2682600,6697600,3753200,5928600,2076100,11092400,6802300,3271600,6269300,1627400,2662600,2207400,2734600,2048579,3512000,4494800,2549100,6856100,3910700,1998500,1743000,947100,27074400
2023-08-22,42038900,16084600,755293000,22054900,12980200,17079000,3153200,1495500,9673300,37564200,1810300,6002300,332500,2255500,13634500,17490000,56834800,2079400,18524100,3209300,6026000,960700,4840100,10015700,32905400,130442800,2052300,9814700,3639800,8791100,1286000,10518800,6080800,3194300,8607600,1892500,2217200,1668800,3011000,1817493,2701000,3924500,1663900,7370400,2365900,1658400,1468700,913200,21722000
2023-08-23,52722800,21166400,779046000,27819700,18287000,19692000,3833200,2336900,7858000,44686600,1429000,5878600,386800,2042500,11927400,10628400,119011400,2011400,19370900,5414800,10588200,1769100,3403300,5268300,42801000,101077600,2308800,20909100,9704500,4797500,1295800,11435600,4975600,3136700,10717600,1708200,2027400,1677800,3004500,2015157,2375200,4462000,1582200,7721800,2231500,1655700,2167700,929200,15766400
2023-08-24,54945800,23281400,1156044000,28500700,18360900,30934000,3960300,2950200,6534000,31934800,1185600,5023000,317900,2468600,10363300,6727400,70755100,2311100,19380800,3986300,6487700,1326200,3529500,6765100,43646300,99777400,2006400,10310000,7824500,4308100,1587500,10818500,5989600,3538500,6685900,2811100,1713600,1433600,9132600,2537275,2207400,3905800,1379900,9242500,2376000,1055700,1887000,820300,18561400
2023-08-25,51449600,21684100,925341000,26762900,23701400,24181000,3068800,2308300,6695500,34253200,1159600,5461400,275200,2969200,12534700,8367200,18185500,1923500,16421300,3275100,4839100,749800,3000800,4441400,44147500,106612200,3725200,7290600,5360400,7279700,1511500,13579300,5291800,3710300,8619100,2417400,2262100,1291700,12352300,2062478,2506900,4737600,1099900,10114100,2374600,1174700,2559800,1022100,14912100
2023-08-28,43820700,14808500,685192000,20543300,14239300,14306000,4086900,1684100,5094100,33075200,1440100,6439700,430900,2509900,10314500,4952700,18458000,1344500,15101900,2806900,4335600,642700,5862500,4308500,34108400,107673700,2317600,6006600,5098900,5116600,945800,10382100,4386100,2821600,4813200,1836100,1702200,1550700,4641800,2059507,1967800,4834600,1247000,7152600,2128800,1381900,2106400,772000,16050400
2023-08-29,53003900,19284600,701397000,43075600,20844500,27822000,5850400,2167000,6337000,30428200,1831700,6212300,502600,2175800,14404800,7604200,12208600,2113700,21076500,3419100,5673100,1291400,4515600,3757900,38646100,134047600,2348500,8641600,5512300,5267400,1468500,9665000,5374800,3213700,4911000,2175000,1933200,2065800,3716700,2313511,3261200,5130900,1875600,11209700,2279700,1572900,1833500,1060100,28782800
2023-08-30,60813900,15222100,735206000,28315800,17717000,23234000,9946000,1930300,6277300,33366400,1131500,5051800,483900,3039900,12536300,10299000,9939100,2283400,16833000,3486400,4785000,773500,3711300,3881200,36137000,121988400,2410700,4822100,4212200,3276700,1292800,11922100,5534900,2847500,5843100,1642100,2113400,1431000,3328300,2341415,2713300,4469800,1815500,7461500,2250900,1858300,1849300,780100,15021400
2023-08-31,60794500,26411000,528570000,30053800,17229900,55203000,19268400,3919300,10933900,37243000,1271100,5581200,617100,3653900,21534900,6687700,15333000,4927700,27919500,4110700,9212000,1192100,4042300,4423200,58781300,108861700,2979800,7046200,5624500,4234600,2086500,17479800,7003700,4395700,10102500,2757400,3086400,2579000,6953800,2757009,3549800,4914500,1515500,11797800,3139600,1567100,3277600,1193100,24333200
2023-09-01,45766500,14942000,463830000,21543700,12842300,65017000,5600900,2234100,7903500,35228600,1201400,4981800,454500,2195500,12890300,9392600,8610100,3165900,17522500,3357800,4941300,1015500,2641100,4238700,40991500,132541600,2136400,6359400,4747100,2997100,1437700,14843500,6663000,6398300,6921700,2462000,2787700,2336600,3658400,1693144,3286600,2583000,1249700,8296600,3777700,1654100,1591000,970000,14748700
2023-09-05,45280000,18553900,382653000,19403100,14956000,24808000,5807300,2349700,7854700,46543600,1846000,4919400,556800,4151000,14337200,6085800,9019800,3443300,25856100,3911100,6379900,1404900,4284000,5612100,40636700,129469600,2410300,6698700,5414300,3427300,1714300,18304000,9755800,5785700,8428600,3737700,2327000,2515600,3246500,2365075,4897500,4973800,1474000,10002700,3155500,1715200,2854100,1092500,17486000
2023-09-06,81755800,17535800,468670000,18684500,15418100,20142000,5066700,2299900,8629200,45022600,2120800,5384000,426600,2949200,18775400,8534800,9753800,2596100,35370200,5304300,7926100,1217900,5094400,6795400,41785500,116959800,2705800,6096000,5428400,3562100,1476600,13325500,7195500,4664000,9299800,2015400,1764200,1688900,4233500,2364757,3883500,7528800,1002600,9250300,3249700,2313300,2786400,775400,19187100
2023-09-07,112488800,18381000,433330000,18844300,33748700,27789000,4201900,2089400,8373700,35023600,1471100,5504200,453000,2617400,13801000,6351600,9931800,2928000,26777700,5142100,8532600,1079200,3863200,4276600,48498900,115312900,3732800,9927100,6404100,3267200,1340000,13248500,7925900,3503900,7867600,1588700,3348800,1593200,4929600,2213458,3013200,6376700,1028800,9981100,4765200,2404500,2531900,986400,26605800
2023-09-08,65551300,19530100,473069000,23558300,17548000,16810000,4578900,2262000,7107900,36513900,2026400,6127600,352400,1931300,13921200,9554100,6957000,1858400,19467700,4339800,6807500,1834900,3521300,4208600,38348200,118367700,2351300,6435000,4754700,2923200,1075300,14283200,7434400,4368400,8323600,2398300,4711200,1240100,5752000,1877652,3561500,5984000,1837500,7484800,3302700,1645800,1758000,1064000,24872400
2023-09-11,58953100,16583300,473966000,20763400,19489300,15710000,4418000,2083300,6854200,34168300,1283100,7780900,563500,2611100,15053800,7641700,6309300,2059200,27574400,2911600,5069300,1555900,4891100,4763700,56764500,174667900,2433200,7584700,5577500,2613100,1388600,14383600,7155100,4294500,8392300,2831300,3105400,1515300,4522300,2244439,3638000,24520700,1428200,7981600,3992900,1393100,1992800,862000,18883900
2023-09-12,90370200,17565500,349256000,18405500,13480400,16680000,4002300,3961300,8363200,42284000,2054700,8942600,404000,2659000,18393900,9448200,6045800,2195200,17987200,2424800,4605400,1568000,3531400,3328600,42668500,135999900,1450200,6307700,5007600,2930600,1055500,20145800,7521100,4486600,11476400,2442200,4229600,1587300,3256500,3891218,6232500,17931800,1127800,7171300,3689300,1341500,2275300,1047900,15784400
2023-09-13,84267900,16544400,398355000,20749500,13210900,17413000,4173600,3465200,8325900,37215700,2165000,10617400,645200,2976700,15274200,13621300,7397500,2197800,23853300,5953700,6761500,2359100,3192500,3520900,60465200,111673700,1724300,7140700,5830200,2541500,1162700,13472800,5759500,3879700,7914300,1963400,2779400,2119300,3538100,5365795,4071900,11613000,1104200,8925700,4383300,1639000,1864700,1207500,21027900
2023-09-14,60895800,20267000,370097000,24751000,19343100,19648000,4297200,4786900,10034900,44634800,2822700,8109600,660100,3209900,20764500,8074200,7758400,2334300,23759900,6336900,6872400,1598300,4086600,5924200,64033600,107709800,2219700,7075300,6039700,3760900,1257300,15210700,8822800,4686200,6862500,2370000,2526300,2660500,3974800,3906814,2796400,15600400,1272400,7944900,4594400,1444600,3375500,1231500,26570100
2023-09-15,109259500,37679800,506831000,38919600,28131100,50190000,9939000,9774500,19863400,61661100,3063900,17629500,2816100,7273600,47371800,23653400,13392100,5334300,58063800,8868300,9639000,5179500,8303300,9072500,102909300,133692300,5730700,10467300,8767600,4919800,2945300,34568400,17439700,12441000,19793700,4880300,9312900,4940900,4670600,6380854,4382300,16049800,1986200,18391400,9702900,3514500,4818500,2820400,38205200
2023-09-18,67257600,16834200,500271000,21861300,14234200,16541000,4279400,2650700,6512400,25752300,1356600,5501900,494400,2413400,15849700,8713500,5789000,1997500,25421900,2967600,3911300,1300100,3652600,5829600,42823500,101543300,2884800,6946300,4477500,5415200,1003100,14045300,7027600,4945300,6232100,1998900,2237500,1363200,4299200,2436905,2729200,9847200,969300,7534100,3701700,1499100,1654500,652000,16233700
2023-09-19,51826900,16505900,373064000,20353700,15924400,13126000,4001500,2385800,7943400,34888100,1660200,5769000,428100,2230700,15318100,7313900,5550800,3230700,30323300,3509700,5818300,1181100,4090800,4655500,61482500,103704000,2128100,9386600,6803000,4056200,1144700,12562900,6615100,4190700,9067700,3671700,2970100,2313500,4039900,3047298,2348900,11389300,1957300,8215500,3291000,1612600,1834000,1458800,23379300
2023-09-20,58436200,21436500,367108000,29927500,19379500,13681000,2990900,2626000,7332000,26641100,1224400,5268200,334100,1969700,16788100,8867700,3837400,3724800,24651400,2744800,4593600,1271300,3966000,5845100,46263700,122514600,1979300,10274200,4572100,3263500,1311500,11879900,5939100,3444600,5351100,3818600,2491400,2380300,3738800,2518920,2300300,10817900,1289700,5804000,2855800,1885600,2497800,1747300,23742000
2023-09-21,63149100,35560400,450736000,31503900,21319600,53654000,4957300,3844600,8052400,39906000,1685100,6933900,547700,2712100,14990500,8686200,4526700,4703900,26980600,3660300,5856600,1606900,3943700,5620800,70343300,119951500,2370100,7958600,6108800,4133200,1687700,14400600,7150000,4470700,6841600,3614100,2730800,2277600,4745700,3095468,3801200,12456600,2209100,9458600,3129300,2499200,3722800,1362200,17993800
2023-09-22,56725400,21447900,479236000,26397300,25369600,27764000,3848300,2702100,7071700,41284400,1669100,7420600,468300,2380600,16780300,7019500,4976700,4558500,28570800,3049200,5027200,1198000,4357800,5067900,59904300,127524100,1958300,9289400,5118900,6593700,1527300,13197300,5963000,3641100,5979000,3222700,2426300,1707800,4450900,2996582,3206200,9673000,2410500,11796500,1973000,3732500,3612300,1017300,22740000
2023-09-25,46172700,17836000,419091000,20094600,18987000,15648000,4067300,2219500,7044700,32749200,833300,4748800,458300,2434400,10624000,6994300,6722500,2758500,19443700,3740000,6052200,961500,4096300,3799700,46017800,104636600,1895500,8291700,4818800,5353300,1313300,11316000,5510000,3291300,6279300,2710600,2499100,1257400,3527100,2889209,2900500,10430100,1383600,8656500,2376500,2681100,3221000,1558100,17616900
2023-09-26,64588900,26297600,402282000,25718700,19417200,17641000,5404500,2375400,7468400,42237400,1481800,5557000,589000,2332100,15219400,8948800,4904800,2420200,26015500,3936300,5400500,1190000,3967700,5167000,73048200,101993600,2251600,8060500,6086600,6022200,2425100,11805400,5659200,5204500,5796100,3382000,2350800,1756400,3666300,3606870,3461800,10323600,1270400,9042600,3000600,2702800,3179200,1769500,18841600
2023-09-27,66921800,19410100,444935000,22746500,36429800,15352000,4123800,3311100,6717800,38296300,1493000,5708200,548800,3705400,11815500,7746700,10211600,2593700,26430100,3621300,5635500,1344300,5391000,7418600,66553400,136597200,2735000,7631000,4731500,4498100,4591400,23976200,9124400,5364100,7663100,2735000,2793800,1991600,4015500,2372078,3419500,9391800,1403900,25606200,3715400,3178700,3226600,1254900,22083500
2023-09-28,56294400,19683600,424663000,22513100,22167100,16180000,4344000,2720000,8868100,36734300,1389600,5665400,696100,3489800,12454600,6154300,7861900,2922000,28197600,3697400,4758800,1443300,6092800,5354100,54555000,117058900,2182400,16315600,4736300,4676500,2192400,16808100,7151800,3964600,7574000,2274200,3294300,1994700,8009500,3089950,5571600,8490600,1309200,31153800,4489700,2694000,2177000,1065500,18772100
2023-09-29,51861100,24147300,397830000,30859800,25373700,16481000,4405100,2796300,11917800,40645900,1403900,6830500,539900,3579400,13124500,8061700,7680700,3006200,42421400,5581600,7232700,1380500,5150500,6308800,62411700,128522700,3367100,34935400,7700200,4738100,1887500,18813600,7396100,5308900,11279200,3374700,2841900,2257800,5158400,3534085,5034600,6366300,2124300,19047600,3900500,2529300,3414600,1474100,19787600
2023-10-02,52164500,20570000,433298000,22288000,16265600,14676000,3745700,2411500,9170600,50388600,1303800,6722200,569000,2657600,15102000,8859300,7259700,3550400,44620600,3827800,7079700,1652100,4349200,4517100,48029700,123810400,4425000,12776300,6430500,6121300,1831700,14395000,6839600,4769500,7553600,2625100,2445800,1778200,5244700,2865549,3243600,6791300,1989800,54022800,6498300,2061100,3570000,1298400,24722600
2023-10-03,49594600,21033500,470850000,22989400,17362300,18761000,4622400,2004100,9431100,62144500,3118600,7526800,678600,4184100,19252900,15459400,5740800,3143200,31059900,4580900,5924000,1559400,4597500,5741000,51565000,101985300,3408100,10964300,6666600,5370300,2007400,13297100,6168600,4162600,8407900,1917900,2988400,2187900,7285500,2642208,3687600,8175800,1212200,36257500,5606500,1783300,2466300,1747600,21389400
2023-10-04,53020300,20720100,361821000,26752300,16880500,16417000,3656400,2027200,8128700,55696400,1872000,6848700,546700,3476700,14343500,10421900,4955200,2801700,23722300,3159600,6720500,1022100,4336100,7115500,44203900,129721600,2820000,8045400,6166100,5523100,1798800,19622200,9664700,7287600,10923300,2814200,4464100,2970100,7419800,2438921,2600400,10264000,1219000,28467400,3322900,2217100,2700300,1897900,23694100
2023-10-05,48527900,16965600,393483000,19832600,19130000,11474000,3592600,1818800,8576200,49044100,1584600,5589300,496900,2706200,11820600,8601700,5993300,2790700,21279400,3599500,6449100,917500,5708300,7235900,39660600,119159200,3799600,7430000,7548600,4749300,1579700,20128800,8073000,4070100,7491800,2526400,3206000,2639300,4331700,2427780,2922100,7402600,997200,29911400,3716400,1486000,3377100,1821900,22774400
2023-10-06,57266700,25673600,434436000,27597600,21803900,21103000,4989200,2526300,10270600,58177300,1595100,6306400,608300,3204600,13976800,11471300,5802200,3647200,23760400,5370100,6854900,1108400,4790500,6762000,46836700,118121800,5130700,8532900,6979300,7556900,4246700,25367500,10190400,4209700,8642600,3477800,2625500,2293400,5364300,4000819,2383500,8540300,1203400,24718500,3511900,1878700,2217300,1571300,31291800
2023-10-09,42390800,19891200,409675000,19278100,22503700,15760000,2781100,1713500,6964900,39953700,1094400,5125000,536100,2279400,12096600,8168600,4414100,2341600,17468100,2903300,5061100,1182500,3958300,7825500,38773700,101377900,2782300,5964200,4120700,4819900,1781500,22369900,8183500,6532800,6667700,3720000,2769800,1640800,4575800,2417913,1765800,13726200,831200,20644600,3008500,1952100,1818300,846100,20344300
2023-10-10,43698000,20557100,368582000,27786600,19038000,14718000,4503500,2090900,11288800,51960100,1193800,6245400,626700,2909100,14429700,8373800,5273500,2455700,19212100,3729000,7177200,1304900,4352200,6319500,42178600,122656000,3129600,8499000,4974800,6791800,2176800,13892000,6512900,5705500,6608900,2833700,2662300,2009000,8062400,3461725,2083400,10633900,1317400,23164300,2619500,2793900,2430400,1335500,19151900
2023-10-11,47551100,20063200,378137000,25884300,22036300,14334000,3971000,3307500,8698200,38508200,1672500,8928700,515000,1727000,14835900,8068500,6922900,2819300,24221200,3189800,5375100,1207100,9269300,8881200,40741800,103706300,2919400,7642900,4499200,3977400,1449800,57939000,12570700,7300700,5641100,2447400,2035900,1538200,7394000,2345022,2209800,7349800,942500,22401400,2658900,2782300,3561700,931400,15694200
2023-10-12,56743100,19313100,481325000,24765500,20530500,43871000,3548500,4624000,10484400,44249800,1727700,11654600,744200,2377200,14878100,9412300,5792400,2377300,21809900,4554400,5124000,2026200,7387000,10503300,55528600,111508100,3528300,10705200,5485200,6497300,1458000,31183000,7397000,3859500,5023100,3039000,1976800,1910500,5668300,2561148,2340300,6921300,1375200,27972800,3172500,1765100,2314500,888400,21718300
2023-10-13,51427100,21072400,474115000,23420500,21341000,28312000,3677500,2832600,29427000,55089700,1785200,6442800,1263400,2951500,28077900,12412900,5359800,5245400,32388100,4304700,5787500,2004300,5623600,8168800,45786600,102073800,2646500,8774700,4780100,4651400,1243900,30276500,8042800,5589100,6819500,3573300,3393200,1918300,8215700,2382582,2759600,8661900,1074200,22319200,3277000,1969200,2578700,1214200,24528400
2023-10-16,52517000,22158000,375099000,28501900,16536100,21150000,3623200,2179700,12663500,56817500,2273900,7901500,695400,2586300,18419000,20509400,6408100,3827600,63317400,3704400,6473500,1247700,6452300,9083700,42832900,88917200,2774700,10845400,4595900,3872700,1428300,18452000,5446000,3769500,5949900,1993600,2750200,1678600,4701000,2581413,3349700,6299700,1202600,17089400,2993500,2062200,3131800,1182400,21087900
2023-10-17,57549400,18338500,812333000,23515800,16387800,33008000,4006100,2355300,11482700,95344200,4123000,12324800,578500,3919400,16982300,15991300,12244400,2586000,40015800,5372400,5827200,1355200,8288600,7936400,49344600,93562900,2627500,9253800,6086700,3387900,1404600,19775400,7538300,4213800,6525000,2670000,2471900,2110100,5121800,1961683,2937000,8035100,899800,13365500,2911500,1732500,5379100,920300,21186000
2023-10-18,54764400,23153600,627294000,23375000,16851000,20404000,3380800,2614500,9620300,68371100,3460300,34732300,664500,2632200,16053200,9949100,9097300,2551400,30307600,4910500,7136400,2134800,16482600,7900700,42699500,125147800,4559200,8757300,4110700,2940800,1311900,23380300,6893500,4781900,6964100,2307600,3249700,4257100,6268100,2399982,2974700,7791000,1495000,13593300,2790100,1728500,3734600,1486600,22024300
2023-10-19,59302900,25052100,501233000,26066000,18709200,26620000,4995900,2809300,11143600,58611000,3211800,17486100,1040800,4642200,16120300,9981700,7733800,2351200,26880300,6147100,7647600,2014500,8537800,7048400,60961400,170772700,5646200,8391100,5610800,4249500,2019600,20972500,6580200,4491300,7488400,2421300,2091400,3850000,4043700,2722208,3035100,7421400,1348000,11580400,3134300,2672200,6388500,1249200,28806600
2023-10-20,64244000,25027700,477266000,26335700,22312300,26953000,5539100,2729200,13332900,62058400,2329000,11270600,850300,8268100,17498900,9786400,7207000,2811100,39407900,4223800,12467500,1599300,11517800,8399300,56406400,138010100,3779200,7823500,4699000,4215700,2295400,22445300,7458300,5289400,13102600,3425300,2667200,3103500,4523500,3229047,5022500,7995600,1468100,17798900,3468400,2560800,5620500,1334100,27271200
2023-10-23,55980100,24374700,478530000,26317900,17796800,16456000,4564100,2172600,10133400,59857200,2959800,12847100,469500,5313500,13785800,10885600,5874000,2357700,29412100,3903300,8493000,1897500,6178800,7133300,48260000,150683400,3409800,5966100,4481000,3189800,1776500,18185000,16232400,5969400,9655500,2281300,2463500,3193200,4146200,2199984,4552700,8357200,1308100,15200700,3172100,2187700,3978700,1648700,31725800
2023-10-24,43816600,31153600,401463000,44814300,19525500,14972000,3959600,2358100,8881400,55975700,1697100,9265500,657200,3521100,15097800,9022900,6155300,1978200,26923800,3362900,6347900,2376600,6677000,13129200,46477400,118231100,2468000,9252200,3600200,2518100,1678600,16786100,17689900,4664400,8407100,1813900,2331600,2304600,4652900,2707990,2802300,25548200,899100,20060300,3213100,2404500,3050700,1590000,61617900
2023-10-25,57157000,55053800,398379000,84366200,42192500,21432000,4490000,2526000,8242600,45522400,1809300,8461700,562000,2841400,13849000,8056400,5880800,2380100,28857900,5461500,7849200,7906700,8157700,7462700,74577500,107065100,2759100,7054700,5497300,4123200,1757500,22047300,10502400,5010600,8571800,2421900,2581100,2542400,13806400,4400391,3565800,22157600,773900,19262400,2652800,2448200,4069000,1492900,30832800
2023-10-26,70625300,37828500,541001000,57061100,66684100,27917000,5149100,2876700,9109400,60921000,2011200,10903200,856400,3378000,15480300,14097600,7612500,2675800,27162700,5569400,11335700,2971200,6838100,7894000,100419500,115112600,2702600,11222600,6201700,3092400,1925300,18768300,10830400,6066500,8157500,2367500,3517900,3859200,6961800,5111474,10581400,33222400,1124900,17357800,3033500,5013500,3501400,2168400,34367000
2023-10-27,58499100,29856500,416784000,44566500,29596300,18236000,3168600,2985600,17434700,64709300,2601700,11099100,543000,3442500,13582800,10574800,11385800,2585600,33877100,9427200,8933800,2495600,5934100,10009100,125309300,94881200,3209000,9602700,8293600,3448200,1503100,23092000,24524300,5312500,6944500,2779000,5214900,3229900,4606300,3607718,6594600,21946800,1436400,11921000,2764300,2829500,4082900,1945300,23924800
2023-10-30,51131000,22828100,388028000,28940100,28435100,20889000,3438300,2806900,9855500,41891900,3065200,9769600,528100,3303300,14141900,9293000,8205300,2555400,33063500,9258500,6915500,2946500,7168900,8934700,72485500,136448200,6305100,8206700,7852700,3852700,1696200,19379900,13857100,5830500,6698000,2614600,3194600,4478300,5507100,2794462,5665500,23380600,1277500,11017700,2426900,2568600,3588700,1478000,31497700
2023-10-31,44846000,20265300,517969000,26292300,19434200,14747000,3425400,2052300,9672500,50106700,2611000,8949000,508900,3737200,11919200,13193500,7576900,2464200,42648200,10394000,7522600,2895400,7452300,10770200,51589400,118068300,3990600,6558500,9308300,5549400,1394700,22185200,14261300,4505000,8045900,2368400,3618600,12093300,5043000,4000288,3996900,18663800,1233200,19978300,3094500,2930700,4561600,2020700,28903400
2023-11-01,56934900,28158800,437593000,30082400,20434600,18684000,3593600,2644500,9432000,44046300,2345400,9429000,537100,2332600,19850300,13862700,5733000,2747400,23568300,4207800,5838100,2275400,6985000,5380300,61529400,121661700,3543000,7272400,14292500,3081500,1735300,28984900,10819600,8350900,6197300,3394600,3343100,4932800,5832200,3563581,3566800,20200200,1073000,13428900,3944500,1781300,2585500,1564900,26071200
2023-11-02,77334800,24348100,409172000,27124600,21631800,18759000,4963600,2634800,10186200,63278300,2597000,11638000,1174000,3108400,19998500,14948800,5349100,2350900,29640900,4066800,5379100,1713900,4683100,6330200,52236700,125987600,4109700,8135100,23396300,3817800,2100600,25212700,11099100,9068700,5811800,4313600,2566900,7749900,4313000,3246236,3904600,15755700,1259300,15076500,4553000,2908000,4532300,1586700,24946000
2023-11-03,79829200,23637700,424610000,26393100,16764300,18041000,3861900,2066300,9538700,62613600,3742000,14951100,894200,2667700,16147500,12839200,4926800,2739500,28071000,5414500,6005900,1921800,5652600,5198300,44059800,119534800,3126500,7568000,15995700,4341100,1826800,30555600,13160000,5935600,5896900,5531600,2525000,3929500,4485100,3140560,3272000,21269500,1173200,13938000,4022900,3417100,4562500,1339300,23323200
2023-11-06,63841300,23828300,400733000,19052700,12887700,12870000,3729700,2593400,7625100,45548000,2087600,8140300,469400,2490000,15148600,10606400,4851400,2684900,27381200,4377000,5951200,1613800,6137400,5916500,44970400,117335800,3090600,5231900,7532000,3696200,2056900,19097300,10634200,4610800,5165500,4344500,2484500,2891500,4222200,2482634,2931300,5950700,925900,9299500,3370700,1943800,3147300,1464000,15544000
2023-11-07,70530000,25833900,343165000,29757300,14055600,19365000,5467100,3993600,6297900,33081900,1505000,7657700,440800,1583300,13796900,10955900,4840400,2604800,18086400,5024400,6616400,1708700,4466500,5653400,53553500,116900100,2360800,7745800,6239500,2859100,1373100,20272500,15054600,5491000,17838000,3582100,2180700,4074000,4012900,2633508,2952600,6352900,1711400,9615500,3054500,1544400,3092600,2647400,17654600
2023-11-08,49340300,26767800,346719000,26425800,13609700,15280000,3433500,3079200,7618200,31896000,1484400,8075200,482200,1804500,19418700,6386800,5460000,1769200,29398300,5299100,8152100,1848100,4416000,6767100,44521700,106584800,2223300,8639700,7453000,4514000,1343600,19184100,12654100,5884300,13767100,3840500,2898600,2532500,2984200,3388304,2896600,9844700,1178000,12781600,3623800,1447300,2588600,1631400,16971500
2023-11-09,53763500,24847300,540496000,23747800,16103100,24486000,4731400,2336600,7992500,32267900,1787900,9497200,437100,2052900,14006500,8548700,6973600,1819600,28737700,14970300,7377000,2042400,5007900,8321000,36235400,142110500,2501700,9154200,7607000,5604600,1288400,18380500,10359500,4306200,9278600,1827000,1802200,2708800,4576300,2884116,3411100,9638100,1094900,17147900,3441800,1949300,3350800,1305400,15685800
2023-11-10,66133400,28042100,421245000,26913300,19096200,36272000,4112600,3062700,7983300,32858500,1781400,8924000,522700,2088100,14706600,6356000,6930700,2480800,33844100,4586400,7627100,1896500,5479100,7557500,49287800,130994000,2664900,8897700,7338500,6235800,1908800,17825500,11988200,4602300,9267900,1934300,2429400,2525200,4788500,2311495,5683900,10351200,1311800,12776100,2491100,1738700,2385600,1378100,12791200
2023-11-13,43627500,19986500,384136000,18324800,16908900,16893000,3306600,2505100,6676300,28521800,1403300,4868400,356400,1753600,12159700,9827200,5889300,1507900,35519900,4454700,5878200,1675000,6894800,8452100,35680600,140447600,2591900,7055600,7120800,4016000,1650700,15308400,8747700,3225700,6853600,2413500,1487900,3035700,13040300,1778130,3211500,7740300,1418100,8951800,3396400,1425200,2473500,1420000,17236700
2023-11-14,60108400,27683900,416954000,32395200,17179400,23886000,4743800,2884900,9927700,66676300,3592700,12287700,1011000,2968600,20183800,15361400,6713600,2454000,40084300,4509200,6944400,1822400,5527100,6478100,56674600,149771600,2647800,9674800,8323000,7656100,2037600,18260500,11224400,5421700,6989700,2556100,2407900,3441800,7280100,3131648,4258800,13128900,2115800,13399500,5739200,2910400,5787500,1350500,17667100
2023-11-15,53790500,26860100,475497000,23861500,14531200,16099000,4800700,3088900,8365300,46968900,2534500,9841600,747400,3272600,17268100,10245500,6729100,2473700,43614600,6473200,7392600,2184000,5370500,8385800,63875700,150354000,2575900,11140800,7980200,32230800,2165100,20137600,10052100,4733300,8328000,3861900,3203500,3739900,5205900,4325485,4766700,10757800,1515500,11295000,3175600,3803000,4620300,1139900,22855500
2023-11-16,54412900,27182300,339756000,28013200,18932600,26198000,3712300,2040400,8126200,36952800,1620400,6757600,558900,3749100,16931200,10189400,6875600,2360300,32407200,5257000,7889700,1613400,7603200,9048600,49653500,136816800,3593700,5386800,8037200,12033200,2954700,22469100,14031300,6733200,11053300,4075100,4559600,2625000,4655100,2263644,3729300,7578700,1736200,11155400,3872300,3260600,3609900,1228100,19110800
2023-11-17,50922700,40157000,325205000,37240600,14494400,19789000,3634900,1968500,7812400,38493300,1465200,6080700,715600,2975800,13893800,7366700,7023300,2676900,27009200,4332300,6767000,1556300,6069100,6262600,49636700,142532800,2604800,6352600,6341800,5982500,1773600,22984900,11075600,5799100,14077300,3667500,3354300,2792500,3564600,2342370,3320200,7343900,1342600,10136300,3340600,2593500,3125100,1542500,19355200
2023-11-20,46505100,52465100,414120000,27815500,16960500,18674000,4599300,2393900,7019000,46783400,3146000,7644600,668300,3242900,10369100,8233100,8851700,2518400,26335700,4490000,7449900,1183500,6869100,8670100,41951200,116320100,3499400,6197400,9799500,5810200,1624100,17458800,8062400,4046400,8086900,3133700,2876700,2661400,11568100,2122212,4733300,8359300,2197300,8404900,3637300,1945500,3356200,1678500,18656400
2023-11-21,38134500,28423100,565747000,22635300,12027900,43344000,3852300,1906200,7083500,41611900,1900900,7394800,642900,2759700,16078400,4901200,5916300,2115700,25988700,4690800,7403500,2915900,7111600,10745300,71226000,122288000,2940800,5803500,6149000,4057900,1173700,14989000,6783300,3720200,6888800,2281200,2039400,1765500,5362100,1991921,3080700,7125000,2163100,11952600,2483900,1989300,2717300,1225300,22946400
2023-11-22,39617700,23345300,899420000,17813900,10702700,33743000,3893600,2064400,5174500,41422700,1235200,4265400,498100,2527500,11862200,6830100,4633500,2234500,19226800,3428500,5724000,1463800,6470600,6004700,45669100,117950600,2285000,6280300,4828700,3587900,1068600,18072000,7216100,4559000,7941900,3369300,2212000,3593700,5384400,1996378,2640200,7024900,6304700,9626900,2553200,1393300,2325300,1111000,14613100
2023-11-24,24048300,10176600,294645000,12514300,5467500,23158000,1869100,942700,3496900,15815600,460100,2398000,279600,950700,5287200,2725600,3351400,1135000,11129700,1636500,3168000,722800,2166800,3310900,22378400,65125200,1218000,2443600,3206400,1863100,645800,9480800,3861000,2159200,3077600,1318100,1173600,982200,2312100,1140045,1644400,2346300,1275300,4629400,1472400,614100,1284500,711300,6766700
